# This is non-spherical grains (Astrodust, s = 2.000, P = 0.30, Fe_frac = 0.10)
# nsize	(number of sampled sizes in this file)
# sizes	(microns)
# n_size  =		169
#  3.1620E-04	3.3500E-04	3.5480E-04	3.7580E-04	3.9810E-04	4.2170E-04	4.4670E-04	4.7310E-04	5.0120E-04	5.3090E-04	5.6230E-04	5.9570E-04	6.3100E-04	6.6830E-04	7.0790E-04	7.4990E-04	7.9430E-04	8.4140E-04	8.9120E-04	9.4410E-04	1.0000E-03	1.0590E-03	1.1220E-03	1.1880E-03	1.2590E-03	1.3340E-03	1.4130E-03	1.4960E-03	1.5850E-03	1.6790E-03	1.7780E-03	1.8840E-03	1.9950E-03	2.1130E-03	2.2390E-03	2.3710E-03	2.5120E-03	2.6610E-03	2.8180E-03	2.9850E-03	3.1620E-03	3.3500E-03	3.5480E-03	3.7580E-03	3.9810E-03	4.2170E-03	4.4670E-03	4.7320E-03	5.0120E-03	5.3090E-03	5.6230E-03	5.9570E-03	6.3100E-03	6.6830E-03	7.0790E-03	7.4990E-03	7.9430E-03	8.4140E-03	8.9120E-03	9.4410E-03	1.0000E-02	1.0590E-02	1.1220E-02	1.1890E-02	1.2590E-02	1.3330E-02	1.4120E-02	1.4960E-02	1.5850E-02	1.6790E-02	1.7780E-02	1.8840E-02	1.9950E-02	2.1140E-02	2.2390E-02	2.3710E-02	2.5120E-02	2.6610E-02	2.8180E-02	2.9850E-02	3.1620E-02	3.3500E-02	3.5480E-02	3.7580E-02	3.9810E-02	4.2170E-02	4.4670E-02	4.7320E-02	5.0120E-02	5.3090E-02	5.6230E-02	5.9570E-02	6.3100E-02	6.6830E-02	7.0790E-02	7.4990E-02	7.9430E-02	8.4140E-02	8.9120E-02	9.4410E-02	1.0000E-01	1.0590E-01	1.1220E-01	1.1890E-01	1.2590E-01	1.3330E-01	1.4120E-01	1.4960E-01	1.5850E-01	1.6790E-01	1.7780E-01	1.8840E-01	1.9950E-01	2.1130E-01	2.2390E-01	2.3710E-01	2.5120E-01	2.6610E-01	2.8180E-01	2.9850E-01	3.1620E-01	3.3500E-01	3.5480E-01	3.7580E-01	3.9810E-01	4.2170E-01	4.4670E-01	4.7320E-01	5.0120E-01	5.3090E-01	5.6230E-01	5.9570E-01	6.3100E-01	6.6830E-01	7.0790E-01	7.4990E-01	7.9430E-01	8.4140E-01	8.9130E-01	9.4410E-01	1.0000E+00	1.0590E+00	1.1220E+00	1.1890E+00	1.2590E+00	1.3340E+00	1.4130E+00	1.4960E+00	1.5850E+00	1.6790E+00	1.7780E+00	1.8840E+00	1.9950E+00	2.1140E+00	2.2390E+00	2.3710E+00	2.5120E+00	2.6610E+00	2.8180E+00	2.9850E+00	3.1620E+00	3.3500E+00	3.5480E+00	3.7580E+00	3.9810E+00	4.2170E+00	4.4670E+00	4.7320E+00	5.0120E+00	
#
# Index =	   0  radius =	 0.0003162000
# Radius	Lambda		Qabs		Qsca		Q1a		Q1s		Q2a		Q2s		Qpha
 3.1620E-04	9.1200E-02	2.7490E-02	9.9253E-08	3.5870E-02	1.2950E-07	2.3300E-02	8.4130E-08
 3.1620E-04	9.2260E-02	2.6940E-02	9.5380E-08	3.5360E-02	1.2520E-07	2.2730E-02	8.0470E-08
 3.1620E-04	9.3320E-02	2.6393E-02	9.1647E-08	3.4840E-02	1.2100E-07	2.2170E-02	7.6970E-08
 3.1620E-04	9.4410E-02	2.5853E-02	8.8047E-08	3.4320E-02	1.1690E-07	2.1620E-02	7.3620E-08
 3.1620E-04	9.5500E-02	2.5320E-02	8.4587E-08	3.3800E-02	1.1290E-07	2.1080E-02	7.0430E-08
 3.1620E-04	9.6610E-02	2.4783E-02	8.1280E-08	3.3270E-02	1.0910E-07	2.0540E-02	6.7370E-08
 3.1620E-04	9.7720E-02	2.4250E-02	7.8093E-08	3.2730E-02	1.0540E-07	2.0010E-02	6.4440E-08
 3.1620E-04	9.8860E-02	2.3723E-02	7.5027E-08	3.2190E-02	1.0180E-07	1.9490E-02	6.1640E-08
 3.1620E-04	1.0000E-01	2.3203E-02	7.2083E-08	3.1650E-02	9.8330E-08	1.8980E-02	5.8960E-08
 3.1620E-04	1.0120E-01	2.2680E-02	6.9240E-08	3.1100E-02	9.4940E-08	1.8470E-02	5.6390E-08
 3.1620E-04	1.0230E-01	2.2163E-02	6.6530E-08	3.0550E-02	9.1690E-08	1.7970E-02	5.3950E-08
 3.1620E-04	1.0350E-01	2.1650E-02	6.3923E-08	2.9990E-02	8.8550E-08	1.7480E-02	5.1610E-08
 3.1620E-04	1.0470E-01	2.1130E-02	6.1453E-08	2.9430E-02	8.5580E-08	1.6980E-02	4.9390E-08
 3.1620E-04	1.0590E-01	2.0610E-02	5.9053E-08	2.8850E-02	8.2660E-08	1.6490E-02	4.7250E-08
 3.1620E-04	1.0720E-01	2.0087E-02	5.6733E-08	2.8260E-02	7.9820E-08	1.6000E-02	4.5190E-08
 3.1620E-04	1.0840E-01	1.9557E-02	5.4443E-08	2.7650E-02	7.6970E-08	1.5510E-02	4.3180E-08
 3.1620E-04	1.0970E-01	1.9027E-02	5.2177E-08	2.7020E-02	7.4090E-08	1.5030E-02	4.1220E-08
 3.1620E-04	1.1090E-01	1.8500E-02	4.9990E-08	2.6380E-02	7.1290E-08	1.4560E-02	3.9340E-08
 3.1620E-04	1.1220E-01	1.7973E-02	4.7877E-08	2.5740E-02	6.8570E-08	1.4090E-02	3.7530E-08
 3.1620E-04	1.1350E-01	1.7463E-02	4.5900E-08	2.5110E-02	6.6020E-08	1.3640E-02	3.5840E-08
 3.1620E-04	1.1480E-01	1.6970E-02	4.4067E-08	2.4510E-02	6.3660E-08	1.3200E-02	3.4270E-08
 3.1620E-04	1.1610E-01	1.6460E-02	4.2263E-08	2.3880E-02	6.1310E-08	1.2750E-02	3.2740E-08
 3.1620E-04	1.1750E-01	1.5930E-02	4.0483E-08	2.3210E-02	5.8970E-08	1.2290E-02	3.1240E-08
